,locus_tag,name,strand,tss,sigma_factor,box_10_left,box_10_right,box_35_left,box_35_right,left,right
1809,ECK120026684,ybcLM,1.0,,,,,,,570893.0,572251.0
1810,ECK120026685,ybcN-ninE-ybcO-rusA-ylcG,1.0,,,,,,,572466.0,573870.0
1811,ECK120026686,ybcQ,1.0,,,,,,,573956.0,574339.0
1812,ECK120026688,rzoD,1.0,,,,,,,578327.0,578509.0
1813,ECK120026689,ybcV,-1.0,,,,,,,579184.0,579594.0
1814,ECK120026690,ybcW,1.0,,,,,,,579880.0,580086.0
1815,ECK120026691,nohD,1.0,,,,,,,580834.0,581379.0
1816,ECK120026692,tfaD,1.0,,,,,,,581534.0,582097.0
1817,ECK120026693,tfaX,1.0,,,,,,,582875.0,583060.0
1818,ECK120026694,ybdG,-1.0,,,,,,,603416.0,604663.0
1819,ECK120026696,ybdF,-1.0,,,,,,,605518.0,605886.0
1820,ECK120026697,ybdJ,-1.0,,,,,,,605951.0,606199.0
1821,ECK120026698,ybdK,-1.0,,,,,,,606265.0,607383.0
1822,ECK120026699,insL2,1.0,,,,,,,608065.0,609177.0
1823,ECK120026700,ybdD,1.0,,,,,,,632182.0,632379.0
1824,ECK120026701,ybdM,-1.0,,,,,,,634747.0,635376.0
1825,ECK120026702,ybdN,-1.0,636686.0,Sigma70,636692.0,636697.0,636714.0,636719.0,635349.0,636686.0
1826,ECK120026703,ybdO,-1.0,,,,,,,636716.0,637618.0
1827,ECK120026704,rnk,-1.0,,,,,,,643557.0,643967.0
1828,ECK120026705,rna,-1.0,645034.0,,,,,,644197.0,645034.0
1829,ECK120026706,citT,-1.0,,,,,,,645117.0,646580.0
1830,ECK120026707,citCDEFXG,-1.0,651952.0,,,,,,646631.0,651952.0
1831,ECK120026708,dpiBA,1.0,651984.0,,,,,,651984.0,654542.0
1832,ECK120026709,cspE,1.0,657250.0,Sigma70,657239.0,657244.0,657214.0,657219.0,657250.0,657501.0
1833,ECK120026710,ybeM,1.0,,,,,,,658031.0,658818.0
1834,ECK120026711,tatE,1.0,,,,,,,658947.0,659150.0
1835,ECK120026712,lipA,-1.0,660301.0,,,,,,659251.0,660301.0
1836,ECK120026713,ybeF,-1.0,,,,,,,660425.0,661378.0
1837,ECK120026714,lipB,-1.0,,,,,,,661637.0,662278.0
1838,ECK120026715,ybeD,-1.0,,,,,,,662379.0,662642.0
1839,ECK120026716,dacA,-1.0,,,,,,,662752.0,663963.0
1840,ECK120026717,rsfS-rlmH-mrdAB-rlpA,-1.0,669072.0,,,,,,664102.0,669072.0
1841,ECK120026718,leuS-lptE-holA-nadD-cobC,-1.0,,,,,,,669296.0,674783.0
1842,ECK120026719,ybeR-djlB,1.0,,,,,,,676711.0,678842.0
1843,ECK120026720,ybeU-djlC,1.0,,,,,,,679508.0,681663.0
1844,ECK120026721,hscC,-1.0,,,,,,,681723.0,683393.0
1845,ECK120026722,rihA,-1.0,,,,,,,683477.0,684412.0
1846,ECK120026723,insH3,-1.0,,,,,,,687997.0,688977.0
1847,ECK120026724,ybeX-lnt,-1.0,,,,,,,689343.0,691784.0
1848,ECK120026725,ybeZY,-1.0,,,,,,,691874.0,693378.0
1849,ECK120026726,miaB,-1.0,,,,,,,693531.0,694955.0
1850,ECK120026729,chiZPQ,1.0,708236.0,,,,,,708236.0,710116.0
1851,ECK120026730,chiQ,1.0,,,,,,,709790.0,710116.0
1852,ECK120026731,ybfF,-1.0,,,,,,,712038.0,712802.0
1853,ECK120026732,ybfP,1.0,,,,,,,715412.0,715906.0
1854,ECK120026733,ybfA,1.0,,,,,,,729134.0,729340.0
1855,ECK120026734,rhsC-ybfB,1.0,,,,,,,729583.0,734102.0
1856,ECK120026735,ybfOC,1.0,,,,,,,734220.0,736219.0
1857,ECK120026736,ybfQ,1.0,,,,,,,736445.0,736699.0
1858,ECK120026737,ybfL,1.0,,,,,,,736900.0,737961.0
1859,ECK120026738,ybfD,1.0,,,,,,,738092.0,738853.0
1860,ECK120026739,abrB,-1.0,,,,,,,746723.0,747769.0
1861,ECK120026740,ybgQPO,-1.0,,,,,,,747921.0,752169.0
1862,ECK120026741,ybgD,-1.0,,,,,,,752229.0,752795.0
1863,ECK120026742,valZ-lysY,1.0,,,,,,,781068.0,781222.0
1864,ECK120026743,lysZ,1.0,,,,,,,781369.0,781444.0
1865,ECK120026744,lysQ,1.0,,,,,,,781577.0,781843.0
1866,ECK120026745,,1.0,782061.0,,,,,,782061.0,783885.0
1867,ECK120026746,zitB,-1.0,,,,,,,783882.0,784823.0
1868,ECK120026747,ybgS,-1.0,,,,,,,784937.0,785317.0
1869,ECK120026748,modEF,-1.0,,,,,,,792316.0,794644.0
1870,ECK120026749,acrZ,1.0,794751.0,Sigma70,794739.0,794744.0,,,794751.0,794922.0
1871,ECK120026750,ybhH,1.0,,,,,,,800759.0,801811.0
1872,ECK120026751,ybhC,-1.0,807321.0,,,,,,805998.0,807321.0
1873,ECK120026752,ybhB,-1.0,,,,,,,807433.0,807909.0
1874,ECK120026753,ybhL,1.0,819858.0,Sigma70,819846.0,819851.0,819823.0,819828.0,819858.0,820588.0
1875,ECK120026754,ybhM,1.0,,,,,,,820793.0,821506.0
1876,ECK120026755,ybhP-clsB-ybhN,-1.0,,,,,,,821542.0,824497.0
1877,ECK120026756,cecR-ybhGFSR,-1.0,830669.0,Sigma70,830675.0,830680.0,830695.0,830700.0,825002.0,830669.0
1878,ECK120026757,hcxB,1.0,,,,,,,836351.0,837436.0
1879,ECK120026758,ybiJ,-1.0,,,,,,,837665.0,837925.0
1880,ECK120026759,ybiI,-1.0,838484.0,Sigma38,838490.0,838497.0,,,838190.0,838484.0
1881,ECK120026760,ybiX,-1.0,,,,,,,838530.0,839207.0
1882,ECK120026762,mcbA,-1.0,842153.0,Sigma70,842159.0,842164.0,842185.0,842190.0,841796.0,842153.0
1883,ECK120026763,ybiO,-1.0,,,,,,,843255.0,845480.0
1884,ECK120026764,rhtA,-1.0,,,,,,,849210.0,850097.0
1885,ECK120026765,mntR-ybiR,1.0,853098.0,,,,,,853098.0,854765.0
1886,ECK120026766,ybiU,-1.0,,,,,,,857796.0,859061.0
1887,ECK120026767,ybiV,-1.0,,,,,,,859213.0,860028.0
1888,ECK120026768,ybiYW,-1.0,,,,,,,860174.0,863511.0
1889,ECK120026769,iaaA-gsiABCD,1.0,866537.0,,,,,,866537.0,872801.0
1890,ECK120026770,pdeI-dgcI,1.0,,,,,,,872979.0,876663.0
1891,ECK120026771,bssR,1.0,,,,,,,878248.0,878631.0
1892,ECK120026772,yliI,1.0,,,,,,,878742.0,879857.0
1893,ECK120026773,deoR,-1.0,,,,,,,881976.0,882734.0
1894,ECK120026774,,-1.0,,,,,,,884946.0,885230.0
1895,ECK120026775,ybjJI,-1.0,,,,,,,885316.0,887339.0
1896,ECK120026776,rybB,-1.0,888057.0,Sigma24,888064.0,888068.0,888085.0,888090.0,887979.0,888057.0
1897,ECK120026777,ybjL,-1.0,,,,,,,888134.0,889819.0
1898,ECK120026778,ybjO-rlmC,1.0,,,,,,,897989.0,899645.0
1899,ECK120026779,ybjQ-amiD,1.0,904517.0,,,,,,904517.0,905743.0
1900,ECK120026780,ybjS,-1.0,,,,,,,905740.0,906753.0
1901,ECK120026781,poxB-ltaE-ybjT,-1.0,,,,,,,906852.0,911049.0
1902,ECK120026782,lysO,-1.0,914895.0,Sigma70,914902.0,914907.0,914925.0,914930.0,913958.0,914895.0
1903,ECK120026783,aat,-1.0,,,,,,,926728.0,927432.0
1904,ECK120026784,trxB,-1.0,932078.0,,,,,,931019.0,932078.0
1905,ECK120026785,lolA-rarA,1.0,937328.0,Sigma70,937315.0,937320.0,937292.0,937297.0,937328.0,939337.0
1906,ECK120026786,serS,1.0,939365.0,,,,,,939365.0,940765.0
1907,ECK120026787,ycaD,1.0,,,,,,,945871.0,947019.0
1908,ECK120026788,ycaM,1.0,,,,,,,947229.0,948659.0
1909,ECK120026789,pflA,-1.0,951154.0,Sigma70,951165.0,951170.0,951182.0,951187.0,950301.0,951154.0
1910,ECK120026790,ycaO,-1.0,,,,,,,954872.0,956632.0
1911,ECK120026791,ycaP,1.0,,,,,,,956762.0,957454.0
1912,ECK120026792,ycaL,1.0,,,,,,,960264.0,961028.0
1913,ECK120026793,ycaI-msbA-lpxK-ycaQ,1.0,,,,,,,964320.0,970621.0
1914,ECK120026794,ycaR-kdsB,1.0,970642.0,Sigma70,970627.0,970632.0,970604.0,970609.0,970642.0,971598.0
1915,ECK120026795,ycbJ,1.0,971672.0,,,,,,971672.0,972645.0
1916,ECK120026796,ldtD,1.0,980931.0,,,,,,980931.0,982894.0
1917,ECK120026797,mepK-gloC,1.0,983023.0,,,,,,983023.0,984297.0
1918,ECK120026799,asnS,-1.0,989044.0,,,,,,987392.0,989044.0
1919,ECK120026800,elfA,1.0,,,,,,,997868.0,998407.0
1920,ECK120026801,elfDCG-ycbUVF,1.0,,,,,,,998490.0,1004657.0
1921,ECK120026802,zapC,1.0,,,,,,,1005952.0,1006494.0
1922,ECK120026804,ycbZ,-1.0,,,,,,,1016539.0,1018299.0
1923,ECK120026805,yccFS,-1.0,1024365.0,,,,,,1021730.0,1024365.0
1924,ECK120026806,mgsA,-1.0,1027041.0,,,,,,1026557.0,1027041.0
1925,ECK120026807,yccT,-1.0,1027837.0,,,,,,1027111.0,1027837.0
1926,ECK120026808,hspQ,-1.0,,Sigma32,,,,,1028404.0,1028721.0
1927,ECK120026809,rlmI,-1.0,,,,,,,1028779.0,1029969.0
1928,ECK120026810,tusE,-1.0,,,,,,,1030339.0,1030668.0
1929,ECK120026811,yccA,-1.0,1031443.0,Sigma70,1031455.0,1031460.0,1031481.0,1031486.0,1030701.0,1031443.0
1930,ECK120026812,gfcE-etp-etk,-1.0,,,,,,,1042030.0,1045803.0
1931,ECK120026813,gfcBCD,-1.0,,,,,,,1045849.0,1049332.0
1932,ECK120026814,gfcA,-1.0,1050702.0,Sigma70,1050708.0,1050713.0,1050731.0,1050736.0,1049439.0,1050702.0
1933,ECK120026815,insA4AB4B4,1.0,,,,,,,1049833.0,1050530.0
1934,ECK120026816,ymcE-gnsA,1.0,,,,,,,1051847.0,1052240.0
1935,ECK120026817,yccM,-1.0,,,,,,,1052289.0,1053362.0
1936,ECK120026818,yccE,1.0,,Sigma32,,,,,1064036.0,1065292.0
1937,ECK120026819,wrbA-yccJ,-1.0,1067758.0,Sigma38,1067764.0,1067770.0,1067787.0,1067792.0,1066864.0,1067758.0
1938,ECK120026820,efeU,1.0,1081307.0,Sigma70,,,,,1081307.0,1082185.0
1939,ECK120026821,efeOB,1.0,,,,,,,1082243.0,1084647.0
1940,ECK120026822,insE4F4EF4,-1.0,,,,,,,1094275.0,1095437.0
1941,ECK120026823,ymdE-ycdU,1.0,,,,,,,1095544.0,1096829.0
1942,ECK120026824,ghrA,1.0,,,,,,,1097886.0,1098824.0
1943,ECK120026825,ycdXY,1.0,,,,,,,1098879.0,1100194.0
1944,ECK120026826,ycdZ,1.0,1100252.0,Sigma70,1100242.0,1100247.0,1100217.0,1100222.0,1100252.0,1100787.0
1945,ECK120026827,ymdA,1.0,1105201.0,,,,,,1105201.0,1105725.0
1946,ECK120026828,ymdB-clsC,1.0,1105803.0,,,,,,1105803.0,1107776.0
1947,ECK120026829,yceK,1.0,,,,,,,1113579.0,1113806.0
1948,ECK120026830,mdtG,-1.0,,,,,,,1114264.0,1115490.0
1949,ECK120026831,yceJI,-1.0,1119071.0,Sigma70,1119079.0,1119084.0,1119102.0,1119107.0,1117901.0,1119071.0
1950,ECK120026832,solA-yceO,-1.0,1120609.0,,,,,,1119307.0,1120609.0
1951,ECK120026833,dinI,-1.0,1121509.0,Sigma70,1121516.0,1121521.0,,,1121242.0,1121509.0
1952,ECK120026834,yceB,-1.0,,,,,,,1122675.0,1123273.0
1953,ECK120026835,grxB,-1.0,1124103.0,Sigma70,1124109.0,1124114.0,1124133.0,1124138.0,1123407.0,1124103.0
1954,ECK120026836,mdtH,-1.0,,,,,,,1124118.0,1125326.0
1955,ECK120026837,murJ,1.0,,,,,,,1127839.0,1129374.0
1956,ECK120026838,yceQ,1.0,,,,,,,1144502.0,1144822.0
1957,ECK120026839,rluC,1.0,,,,,,,1144940.0,1145899.0
1958,ECK120026840,pabC-mltG-tmk-holB-ycfH,1.0,,,,,,,1153300.0,1157574.0
1959,ECK120026841,hinT-ycfL-lpoB-thiK-nagZ-ycfP,1.0,,,,,,,1161885.0,1165685.0
1960,ECK120026842,ycfJ,1.0,,,,,,,1167599.0,1168138.0
1961,ECK120026843,ldtC,-1.0,1170417.0,Sigma70,1170425.0,1170430.0,1170451.0,1170456.0,1169412.0,1170417.0
1962,ECK120026845,ycfT,-1.0,,,,,,,1174092.0,1175165.0
1963,ECK120026846,lolCDE,1.0,,,,,,,1175427.0,1178564.0
1964,ECK120026847,nagK-cobB,1.0,,,,,,,1178593.0,1180359.0
1965,ECK120026848,ymfA-ycfZ,-1.0,,,,,,,1180479.0,1181725.0
1966,ECK120026849,roxA,-1.0,,,,,,,1187119.0,1188240.0
1967,ECK120026850,rluE-nudJ,-1.0,,,,,,,1193827.0,1194951.0
1968,ECK120026852,ymfED,-1.0,,,,,,,1196867.0,1198237.0
1969,ECK120026853,ymfH-xisE-intE,-1.0,,,,,,,1199679.0,1201380.0
1970,ECK120026854,ymfJ,-1.0,,,,,,,1201776.0,1202084.0
1971,ECK120026855,ymfK,-1.0,,,,,,,1202259.0,1202933.0
1972,ECK120026856,ymfTLMNR-beeE-jayE-ymfQ-ycfK-tfaP,1.0,,,,,,,1203024.0,1208545.0
1973,ECK120026857,stfE-tfaE,-1.0,,,,,,,1208517.0,1209655.0
1974,ECK120026858,pinE,1.0,,,,,,,1209685.0,1210239.0
1975,ECK120026859,mcrA,1.0,,,,,,,1210346.0,1211179.0
1976,ECK120026860,icdC,1.0,,,,,,,1211413.0,1211577.0
1977,ECK120026861,iraM,-1.0,1212090.0,,,,,,1211680.0,1212090.0
1978,ECK120026862,ycgX,-1.0,,,,,,,1212703.0,1213107.0
1979,ECK120026863,bluR,-1.0,1214113.0,Sigma70,1214120.0,1214125.0,1214144.0,1214149.0,1213328.0,1214113.0
1980,ECK120026865,ycgZ,1.0,,,,,,,1215789.0,1216025.0
1981,ECK120026866,ymgA-ariR,1.0,,,,,,,1216068.0,1216635.0
1982,ECK120026867,ymgC,1.0,,,,,,,1216748.0,1216996.0
1983,ECK120026868,pdeG,1.0,,,,,,,1217328.0,1218851.0
1984,ECK120026869,ymgF,1.0,,,,,,,1218983.0,1219201.0
1985,ECK120026870,,1.0,,,,,,,1219601.0,1222248.0
1986,ECK120026872,ymgGD,-1.0,,,,,,,1222305.0,1222988.0
1987,ECK120026873,ycgI,1.0,,,,,,,1223564.0,1223907.0
1988,ECK120026874,ycgL,1.0,1227609.0,,,,,,1227609.0,1228007.0
1989,ECK120026875,ycgM,1.0,,,,,,,1228079.0,1228738.0
1990,ECK120026876,ycgN,1.0,,,,,,,1228815.0,1229276.0
1991,ECK120026877,dsbB,-1.0,,,,,,,1232500.0,1233030.0
1992,ECK120026878,nhaB,-1.0,,,,,,,1233176.0,1234717.0
1993,ECK120026879,cvrA,-1.0,,,,,,,1240335.0,1242071.0
1994,ECK120026880,ldcA,-1.0,,,,,,,1242166.0,1243080.0
1995,ECK120026881,ymgE,1.0,,,,,,,1244728.0,1244982.0
1996,ECK120026882,ycgY,1.0,,,,,,,1245160.0,1245600.0
1997,ECK120026883,ycgV,-1.0,,,,,,,1253085.0,1255952.0
1998,ECK120026884,dauA,-1.0,,,,,,,1259124.0,1260803.0
1999,ECK120026885,ychS,1.0,,,,,,,1286709.0,1286984.0
2000,ECK120026886,rttR,-1.0,,,,,,,1287066.0,1287236.0
2001,ECK120026887,ychJ,-1.0,,,,,,,1288674.0,1289132.0
2002,ECK120026888,insZ,-1.0,,,,,,,1294426.0,1295322.0
2003,ECK120026889,ychE,1.0,,,,,,,1298598.0,1299245.0
2004,ECK120026892,yciI,-1.0,1310892.0,,,,,,1310569.0,1310892.0
2005,ECK120026893,yciA,-1.0,,,,,,,1311848.0,1312246.0
2006,ECK120026894,yciCB,-1.0,1313698.0,Sigma70,1313705.0,1313710.0,1313729.0,1313734.0,1312261.0,1313698.0
2007,ECK120026897,yciGFE,-1.0,1316092.0,Sigma38,1316099.0,1316109.0,1316121.0,1316126.0,1314668.0,1316092.0
2008,ECK120026898,yciVOQ,1.0,1323188.0,,,,,,1323188.0,1326641.0
2009,ECK120026899,rluB,1.0,,,,,,,1326852.0,1327727.0
2010,ECK120026900,yciK-btuR,-1.0,,,,,,,1327767.0,1329112.0
2011,ECK120026902,ymiA-yciX,1.0,1335090.0,Sigma70,1335077.0,1335083.0,1335054.0,1335059.0,1335090.0,1335458.0
2012,ECK120026903,pgpB,1.0,1339309.0,Sigma70,1339297.0,1339302.0,,,1339309.0,1340094.0
2013,ECK120026904,lapAB,1.0,1340135.0,Sigma70,1340125.0,1340130.0,1340101.0,1340106.0,1340135.0,1341727.0
2014,ECK120026907,yciW,-1.0,1350132.0,Sigma70,1350138.0,1350143.0,1350160.0,1350165.0,1348980.0,1350132.0
2015,ECK120026908,fabI,-1.0,1351118.0,,,,,,1350251.0,1351118.0
2016,ECK120026909,ycjD,-1.0,,,,,,,1351407.0,1351760.0
2017,ECK120026910,sapABCDF,-1.0,,,,,,,1351828.0,1357110.0
2018,ECK120026911,ymjA,-1.0,,,,,,,1357423.0,1357668.0
2019,ECK120026913,puuDRCBE,1.0,1361052.0,Sigma38,1361040.0,1361045.0,1361017.0,1361022.0,1361052.0,1366815.0
2020,ECK120026914,puuCBE,1.0,1362728.0,Sigma38,1362716.0,1362721.0,,,1362728.0,1366815.0
2021,ECK120026915,ycjMNOPQRSTUV-ymjB-ompG,1.0,,,,,,,1370216.0,1382852.0
2022,ECK120026916,ompG,1.0,,,,,,,1381947.0,1382852.0
2023,ECK120026917,ycjXF,1.0,,,,,,,1384117.0,1386572.0
2024,ECK120026918,ymjC-mpaA,-1.0,,,,,,,1389870.0,1390862.0
2025,ECK120026919,ycjY,-1.0,1392072.0,Sigma32,,,,,1390933.0,1392072.0
2026,ECK120026920,pgrR,1.0,,,,,,,1391991.0,1392890.0
2027,ECK120026921,mppA,1.0,,,,,,,1393227.0,1394840.0
2028,ECK120026922,insH4,1.0,,,,,,,1396112.0,1397092.0
2029,ECK120026923,ynaJ,1.0,,,,,,,1397365.0,1397622.0
2030,ECK120026924,uspE,-1.0,1398659.0,,,,,,1397672.0,1398659.0
2031,ECK120026925,abgABT-ogt,-1.0,,,,,,,1399721.0,1404565.0
2032,ECK120026926,zntB,1.0,1408024.0,,,,,,1408024.0,1409033.0
2033,ECK120026928,ttcA,-1.0,,,,,,,1411013.0,1411948.0
2034,ECK120026929,recET-ralR-rcbA-xisR-intR,-1.0,,,,,,,1412000.0,1417386.0
2035,ECK120026930,racC,-1.0,,,,,,,1417488.0,1417763.0
2036,ECK120026931,kilR-ydaE,-1.0,,,,,,,1417838.0,1418229.0
2037,ECK120026932,ydaGF,-1.0,,,,,,,1419156.0,1419456.0
2038,ECK120026933,racR,-1.0,,,,,,,1419765.0,1420241.0
2039,ECK120026934,ydaSTUVW-rzpR,1.0,,,,,,,1420365.0,1423644.0
2040,ECK120026935,rzoR,1.0,,,,,,,1423400.0,1423585.0
2041,ECK120026936,trkG,1.0,,,,,,,1423782.0,1425239.0
2042,ECK120026937,ynaK-ydaY,1.0,,,,,,,1425377.0,1425980.0
2043,ECK120026938,ynaA-lomR,1.0,,,,,,,1426454.0,1427482.0
2044,ECK120026939,stfR-tfaR,1.0,,,,,,,1429049.0,1432986.0
2045,ECK120026940,pinR,-1.0,,,,,,,1433084.0,1433674.0
2046,ECK120026941,ynaE,-1.0,,,,,,,1433991.0,1434224.0
2047,ECK120026942,uspF,-1.0,1435641.0,,,,,,1435185.0,1435641.0
2048,ECK120026943,hslJ,-1.0,1441780.0,Sigma70,1441784.0,1441789.0,1441810.0,1441815.0,1441321.0,1441780.0
2049,ECK120026944,ydbH-ynbE-ydbL,1.0,,,,,,,1443051.0,1446206.0
2051,ECK120026947,insC2D2CD2,-1.0,,,,,,,1467921.0,1469149.0
2052,ECK120026948,insI2,1.0,,,,,,,1469358.0,1470509.0
2053,ECK120026950,pdxI,1.0,,,,,,,1474221.0,1475081.0
2054,ECK120026951,ydbD,1.0,1475066.0,Sigma38,1475049.0,1475059.0,1475031.0,1475036.0,1475066.0,1477450.0
2055,ECK120026952,ynbABCD,1.0,1477597.0,,,,,,1477597.0,1482201.0
2056,ECK120026953,hrpA,1.0,,,,,,,1483061.0,1486963.0
2057,ECK120026954,ydcF,1.0,,,,,,,1487235.0,1488035.0
2058,ECK120026955,cybB,1.0,,,,,,,1490902.0,1491432.0
2059,ECK120026956,ydcA,1.0,,,,,,,1491677.0,1491850.0
2060,ECK120026957,hokB,-1.0,,,,,,,1491922.0,1492071.0
2061,ECK120026958,mokB,-1.0,,,,,,,1491962.0,1492129.0
2062,ECK120026959,sokB,1.0,1492119.0,Sigma70,1492106.0,1492111.0,1492083.0,1492087.0,1492119.0,1492175.0
2063,ECK120026960,ydcJ,1.0,,,,,,,1495288.0,1496631.0
2064,ECK120026961,opgD,1.0,,,,,,,1496856.0,1498511.0
2065,ECK120026962,ydcH,1.0,,,,,,,1498651.0,1498875.0
2066,ECK120026963,ydcL,1.0,,,,,,,1502457.0,1503125.0
2067,ECK120026964,sutR,1.0,1506150.0,Sigma70,1506139.0,1506144.0,1506120.0,1506125.0,1506150.0,1506708.0
2068,ECK120026965,rlhA,1.0,,,,,,,1506781.0,1508742.0
2069,ECK120026966,hicAB,1.0,1509221.0,Sigma70,1509210.0,1509215.0,1509187.0,1509192.0,1509221.0,1509924.0
2070,ECK120026967,ydcR,1.0,1509978.0,,,,,,1509978.0,1511409.0
2071,ECK120026968,patD,1.0,,,,,,,1515578.0,1517002.0
2072,ECK120026969,ortT,1.0,,,,,,,1517389.0,1517562.0
2073,ECK120026970,ydcY,1.0,,,,,,,1517648.0,1517881.0
2074,ECK120026971,mnaT-ydcZ,-1.0,,,,,,,1517882.0,1518846.0
2075,ECK120026972,mcbR,1.0,,,,,,,1520262.0,1520927.0
2076,ECK120026973,yncG,1.0,1526228.0,,,,,,1526228.0,1526864.0
2077,ECK120026974,yncH,1.0,,,,,,,1526940.0,1527152.0
2078,ECK120026975,rhsE-ydcD,1.0,,,,,,,1527890.0,1530404.0
2079,ECK120026976,yncI,1.0,,,,,,,1530586.0,1531639.0
2080,ECK120026978,ydcC,1.0,,,,,,,1531816.0,1532952.0
2081,ECK120026979,pptA,1.0,,,,,,,1533052.0,1533285.0
2082,ECK120026980,yddE,-1.0,,,,,,,1534965.0,1535858.0
2083,ECK120026982,yddLKJ,-1.0,,,,,,,1544384.0,1546028.0
2084,ECK120026983,yddG,-1.0,1547205.0,Sigma38,1547213.0,1547223.0,1547237.0,1547242.0,1546288.0,1547205.0
2085,ECK120026984,yddM,-1.0,,,,,,,1552398.0,1552682.0
2086,ECK120026985,maeA,-1.0,,,,,,,1553972.0,1555669.0
2087,ECK120026986,digH,-1.0,,,,,,,1567504.0,1568823.0
2088,ECK120026987,pqqL,-1.0,,,,,,,1572407.0,1575202.0
2089,ECK120026988,yddAB,-1.0,,,,,,,1575247.0,1579342.0
2090,ECK120026989,ydeM,-1.0,,,,,,,1579633.0,1580790.0
2091,ECK120026990,ydeN,-1.0,,,,,,,1580842.0,1582524.0
2092,ECK120026991,ydeQ,-1.0,,,,,,,1586820.0,1587734.0
2093,ECK120026992,ydeTSR,-1.0,,,,,,,1587793.0,1590001.0
2094,ECK120026993,yneL,-1.0,,,,,,,1590334.0,1590536.0
2095,ECK120026995,yneO,-1.0,,,,,,,1592665.0,1598086.0
2096,ECK120026996,lsrK,-1.0,,,,,,,1598617.0,1600209.0
2097,ECK120026997,lsrRK,-1.0,1601257.0,Sigma70,1601260.0,1601265.0,1601286.0,1601291.0,1598617.0,1601257.0
2098,ECK120026998,tam,1.0,1607221.0,Sigma38,1607208.0,1607214.0,,,1607221.0,1608104.0
2099,ECK120026999,yneE,-1.0,,,,,,,1608108.0,1609022.0
2100,ECK120027000,dgcF,-1.0,,,,,,,1610907.0,1611854.0
2101,ECK120027001,glsB-yneG,-1.0,,,,,,,1611966.0,1613251.0
2102,ECK120027002,sad,-1.0,,,,,,,1613315.0,1614703.0
2103,ECK120027003,yneJ,1.0,,,,,,,1614804.0,1615685.0
2104,ECK120027004,yneK,1.0,,,,,,,1615763.0,1616878.0
2105,ECK120027005,mgtS,1.0,1622588.0,Sigma70,1622574.0,1622579.0,1622547.0,1622552.0,1622588.0,1622799.0
2106,ECK120027006,dgcZ,-1.0,1623879.0,Sigma70,1623885.0,1623890.0,1623911.0,1623916.0,1622960.0,1623879.0
2107,ECK120027008,ydfG,1.0,1627491.0,,,,,,1627491.0,1628263.0
2108,ECK120027009,ydfH,1.0,1628326.0,,,,,,1628326.0,1629038.0
2109,ECK120027010,ydfZ,1.0,,,,,,,1629215.0,1629418.0
2110,ECK120027011,ydfI,-1.0,,,,,,,1629453.0,1630913.0
2111,ECK120027012,ydfJ,-1.0,,,,,,,1631002.0,1632285.0
2112,ECK120027013,yntF-ydfK,1.0,1632723.0,,,,,,1632723.0,1633305.0
2113,ECK120027014,pinQ,1.0,,,,,,,1633622.0,1634212.0
2114,ECK120027016,ynfO-ydfO,1.0,,,,,,,1636756.0,1637457.0
2115,ECK120027017,gnsB,-1.0,1637846.0,,,,,,1637609.0,1637846.0
2116,ECK120027018,ynfN,-1.0,,,,,,,1637954.0,1638109.0
2117,ECK120027019,essQ-ydfR-rrrQ-rzpQ,-1.0,,,,,,,1639030.0,1640585.0
2118,ECK120027020,ydfUT,-1.0,,,,,,,1642489.0,1644304.0
2119,ECK120027021,rem,-1.0,,,,,,,1644651.0,1644902.0
2120,ECK120027022,hokD,-1.0,,,,,,,1645119.0,1645274.0
2121,ECK120027023,relBE,-1.0,,,,,,,1645346.0,1645872.0
2122,ECK120027024,ydfV,1.0,,,,,,,1645897.0,1646202.0
2123,ECK120027025,dicC-ydfXW,-1.0,1647876.0,Sigma70,1647883.0,1647888.0,1647906.0,1647911.0,1647174.0,1647876.0
2124,ECK120027026,dicA,1.0,,,,,,,1647934.0,1648341.0
2125,ECK120027027,ydfABC,1.0,1648438.0,Sigma70,1648425.0,1648430.0,1648402.0,1648407.0,1648438.0,1649041.0
2126,ECK120027028,dicF,1.0,,,,,,,1649382.0,1649434.0
2127,ECK120027029,dicB-ydfDE-insD-intQ,1.0,1649597.0,Sigma70,1649583.0,1649588.0,1649559.0,1649564.0,1649597.0,1652708.0
2128,ECK120027030,rspA-rspB,-1.0,1655171.0,,,,,,1652896.0,1655171.0
2129,ECK120027031,ynfA,-1.0,,,,,,,1655347.0,1655673.0
2130,ECK120027032,ynfB-speG,1.0,1655709.0,Sigma38,,,,,1655709.0,1656744.0
2131,ECK120027033,ynfD,1.0,,,,,,,1657565.0,1657870.0
2132,ECK120027034,clcB,1.0,,,,,,,1665315.0,1666571.0
2133,ECK120027035,ynfK,-1.0,,,,,,,1666524.0,1667219.0
2134,ECK120027036,ynfL,-1.0,,,,,,,1668699.0,1669592.0
2135,ECK120027037,ynfM,1.0,1669672.0,,,,,,1669672.0,1670952.0
2136,ECK120027038,ydgD,1.0,,,,,,,1671960.0,1672781.0
2137,ECK120027039,mdtUJI,-1.0,1673779.0,Sigma70,1673787.0,1673792.0,1673808.0,1673813.0,1672820.0,1673779.0
2138,ECK120027040,ydgH,1.0,,,,,,,1678427.0,1679371.0
2139,ECK120027041,ydgI-folM,1.0,,,,,,,1679557.0,1681698.0
