,locus_tag,left,right,mode,final_state,tf,strand
2260,ECK120035040,2313112.0,2313135,repressor,AcrR,AcrR,
2261,ECK120035044,1725993.0,1726009,repressor,NemR,NemR,
2262,ECK120035046,468277.0,468296,activator,MarA,MarA,
2263,ECK120035048,2167061.0,2167082,activator,CRP-cyclic-AMP,CRP,
2264,ECK120035048,2167061.0,2167082,activator,CRP-cyclic-AMP,CRP,
2265,ECK120035048,2167061.0,2167082,activator,CRP-cyclic-AMP,CRP,
2266,ECK120035052,4349146.0,4349162,activator,DcuR-phosphorylated,DcuR,
2267,ECK120048731,3653866.0,3653885,repressor,GadW,GadW,
2268,ECK120048733,3656835.0,3656854,activator,GadW,GadW,
2269,ECK120048733,3656835.0,3656854,repressor,GadW,GadW,
2270,ECK120048733,3656835.0,3656854,repressor,GadW,GadW,
2271,ECK120048733,3656835.0,3656854,activator,GadW,GadW,
2272,ECK120048735,3088004.0,3088019,repressor,GalR-D-galactose,GalR,
2273,ECK120048738,3088069.0,3088084,repressor,GalR-D-galactose,GalR,
2274,ECK120048741,3088040.0,3088055,repressor,GalR-D-galactose,GalR,
2275,ECK120048744,3088140.0,3088155,repressor,GalR-D-galactose,GalR,
2276,ECK120048747,3088245.0,3088267,repressor,NagC,NagC,
2277,ECK120048751,2089737.0,2089750,repressor,YefM-YoeB,YefM-YoeB,
2278,ECK120048773,3927110.0,3927123,repressor,AsnC,AsnC,
2279,ECK120048773,3927110.0,3927123,activator,AsnC,AsnC,
2280,ECK120048775,3927013.0,3927026,activator,AsnC,AsnC,
2281,ECK120048775,3927013.0,3927026,repressor,AsnC,AsnC,
2282,ECK120048784,624548.0,624564,repressor,RutR,RutR,
2283,ECK120048786,2634111.0,2634125,repressor,Fis,Fis,
2284,ECK120048788,2634093.0,2634107,repressor,Fis,Fis,
2285,ECK120048790,2634072.0,2634086,repressor,Fis,Fis,
2286,ECK120048792,3927047.0,3927060,activator,AsnC,AsnC,
2287,ECK120048792,3927047.0,3927060,repressor,AsnC,AsnC,
2288,ECK120048794,3927079.0,3927092,activator,AsnC,AsnC,
2289,ECK120048794,3927079.0,3927092,repressor,AsnC,AsnC,
2290,ECK120048800,3817697.0,3817716,repressor,LexA,LexA,
2291,ECK120048802,1930765.0,1930784,repressor,LexA,LexA,
2292,ECK120048804,1121507.0,1121526,repressor,LexA,LexA,
2293,ECK120048806,2081277.0,2081296,repressor,LexA,LexA,
2294,ECK120048808,2081334.0,2081355,activator,CRP-cyclic-AMP,CRP,
2295,ECK120048810,607640.0,607659,repressor,LexA,LexA,
2296,ECK120048812,1823482.0,1823501,repressor,LexA,LexA,
2297,ECK120048814,712015.0,712034,repressor,LexA,LexA,
2298,ECK120048816,1792132.0,1792149,activator,SdiA,SdiA,
2299,ECK120048819,3177958.0,3177975,activator,PhoP-phosphorylated,PhoP,
2300,ECK120048828,2545714.0,2545729,repressor,MurR,MurR,
2301,ECK120048828,2545714.0,2545729,repressor,MurR,MurR,
2302,ECK120048828,2545714.0,2545729,repressor,MurR,MurR,
2303,ECK120048830,2545651.0,2545672,activator,CRP-cyclic-AMP,CRP,
2304,ECK120048830,2545651.0,2545672,activator,CRP-cyclic-AMP,CRP,
2305,ECK120048830,2545651.0,2545672,activator,CRP-cyclic-AMP,CRP,
2306,ECK120048834,3664825.0,3664844,activator,GadX,GadX,
2307,ECK120048834,3664825.0,3664844,repressor,GadX,GadX,
2308,ECK120048839,1770323.0,1770336,activator,RcsB-phosphorylated,RcsB,
2309,ECK120048841,2243816.0,2243831,repressor,MetJ-<i>S</i>-adenosyl-L-methionine,MetJ,
2310,ECK120048843,2243808.0,2243823,repressor,MetJ-<i>S</i>-adenosyl-L-methionine,MetJ,
2311,ECK120048845,2243800.0,2243815,repressor,MetJ-<i>S</i>-adenosyl-L-methionine,MetJ,
2312,ECK120048847,2243792.0,2243807,repressor,MetJ-<i>S</i>-adenosyl-L-methionine,MetJ,
2313,ECK120048903,3656908.0,3656927,activator,GadX,GadX,
2314,ECK120048903,3656908.0,3656927,repressor,GadX,GadX,
2315,ECK120048903,3656908.0,3656927,activator,GadX,GadX,
2316,ECK120048903,3656908.0,3656927,repressor,GadX,GadX,
2317,ECK120048907,2168413.0,2168430,activator,EvgA-phosphorylated,EvgA,
2318,ECK120048909,2545682.0,2545697,repressor,MurR,MurR,
2319,ECK120048909,2545682.0,2545697,repressor,MurR,MurR,
2320,ECK120048909,2545682.0,2545697,repressor,MurR,MurR,
2321,ECK120048912,121840.0,121857,activator,Cra,Cra,
2322,ECK120048912,121840.0,121857,activator,Cra,Cra,
2323,ECK120048912,121840.0,121857,repressor,Cra,Cra,
2324,ECK120048912,121840.0,121857,repressor,Cra,Cra,
2325,ECK120048915,1901965.0,1901981,repressor,Cra,Cra,
2326,ECK120048918,2308679.0,2308690,activator,Lrp-L-leucine,Lrp,
2327,ECK120048920,2308690.0,2308701,activator,Lrp-L-leucine,Lrp,
2328,ECK120048922,2308830.0,2308841,activator,Lrp-L-leucine,Lrp,
2329,ECK120048924,2308876.0,2308887,activator,Lrp-L-leucine,Lrp,
2330,ECK120048926,2308940.0,2308951,activator,Lrp-L-leucine,Lrp,
2331,ECK120048928,2309048.0,2309059,activator,Lrp-L-leucine,Lrp,
2332,ECK120048930,3244850.0,3244867,repressor,ExuR,ExuR,
2333,ECK120048930,3244850.0,3244867,repressor,ExuR,ExuR,
2334,ECK120048932,3244830.0,3244851,activator,CRP-cyclic-AMP,CRP,
2335,ECK120048936,1645897.0,1645909,repressor,RelB,RelB,
2336,ECK120048938,1645885.0,1645897,repressor,RelB,RelB,
2337,ECK120048941,1645911.0,1645922,repressor,RelB-RelE,RelB-RelE,
2338,ECK120048943,1645871.0,1645882,repressor,RelB-RelE,RelB-RelE,
2339,ECK120048991,1787199.0,1787215,activator,Cra,Cra,
2340,ECK120049006,3244976.0,3244993,repressor,ExuR,ExuR,
2341,ECK120049006,3244976.0,3244993,repressor,ExuR,ExuR,
2342,ECK120051313,1078944.0,1078949,repressor,PutA,PutA,
2343,ECK120051315,1078909.0,1078914,repressor,PutA,PutA,
2344,ECK120051317,1079111.0,1079116,repressor,PutA,PutA,
2345,ECK120051319,1079084.0,1079089,repressor,PutA,PutA,
2346,ECK120051321,246517.0,246536,repressor,LexA,LexA,
2347,ECK120051323,1361126.0,1361140,repressor,ArcA-phosphorylated,ArcA,
2348,ECK120051323,1361126.0,1361140,repressor,ArcA-phosphorylated,ArcA,
2349,ECK120051326,4392677.0,4392685,repressor,DnaA-ATP,DnaA,
2350,ECK120051328,4392744.0,4392752,repressor,DnaA-ATP,DnaA,
2351,ECK120051330,1400359.0,1400373,repressor,Fis,Fis,
2352,ECK120051332,1400322.0,1400329,activator,NarL-phosphorylated,NarL,
2353,ECK120051334,1400331.0,1400338,activator,NarL-phosphorylated,NarL,
2354,ECK120051336,1400355.0,1400362,activator,NarL-phosphorylated,NarL,
2355,ECK120051338,1400364.0,1400371,activator,NarL-phosphorylated,NarL,
2356,ECK120051340,1880042.0,1880056,repressor,Fis,Fis,
2357,ECK120051342,1880018.0,1880032,repressor,Fis,Fis,
2358,ECK120051344,2494500.0,2494517,activator,EvgA-phosphorylated,EvgA,
2359,ECK120051346,4486169.0,4486195,repressor,PepA,PepA,
2360,ECK120051348,117675.0,117696,activator,CRP-cyclic-AMP,CRP,
2361,ECK120051350,3522998.0,3523019,activator,CRP-cyclic-AMP,CRP,
2362,ECK120051352,3522917.0,3522938,activator,CRP-cyclic-AMP,CRP,
2363,ECK120051356,636615.0,636629,activator,ArcA-phosphorylated,ArcA,
2364,ECK120051359,1212099.0,1212113,activator,ArcA-phosphorylated,ArcA,
2365,ECK120051362,1212253.0,1212267,activator,ArcA-phosphorylated,ArcA,
2366,ECK120051369,3801169.0,3801188,activator,SoxS,SoxS,
2367,ECK120051373,1657986.0,1657992,repressor,NarL-phosphorylated,NarL,
2368,ECK120051373,1657986.0,1657992,repressor,NarL-phosphorylated,NarL,
2369,ECK120051375,1657977.0,1657983,repressor,NarL-phosphorylated,NarL,
2370,ECK120051375,1657977.0,1657983,repressor,NarL-phosphorylated,NarL,
2371,ECK120051386,250864.0,250883,repressor,LexA,LexA,
2372,ECK120051386,250864.0,250883,repressor,LexA,LexA,
2373,ECK120051410,1360933.0,1360946,repressor,FNR,FNR,
2374,ECK120051412,1624277.0,1624290,activator,FNR,FNR,
2375,ECK120051414,636706.0,636719,activator,FNR,FNR,
2376,ECK120051416,636983.0,636996,activator,FNR,FNR,
2377,ECK120051418,1212154.0,1212167,activator,FNR,FNR,
2378,ECK120051420,2520803.0,2520817,activator,Fis,Fis,
2379,ECK120051420,2520803.0,2520817,repressor,Fis,Fis,
2380,ECK120051422,2520824.0,2520838,activator,Fis,Fis,
2381,ECK120051422,2520824.0,2520838,repressor,Fis,Fis,
2382,ECK120051424,2520844.0,2520858,activator,Fis,Fis,
2383,ECK120051424,2520844.0,2520858,repressor,Fis,Fis,
2384,ECK120051428,4605769.0,4605785,repressor,OxyR,OxyR,
2385,ECK120051430,4605707.0,4605723,repressor,OxyR,OxyR,
2386,ECK120051430,4605707.0,4605723,activator,OxyR,OxyR,
2387,ECK120051432,2512780.0,2512796,activator,OxyR,OxyR,
2388,ECK120051436,638609.0,638625,activator,OxyR,OxyR,
2389,ECK120051449,2001808.0,2001819,repressor,NsrR,NsrR,
2390,ECK120051456,2185865.0,2185879,repressor,RcnR,RcnR,
2391,ECK120051456,2185865.0,2185879,repressor,RcnR,RcnR,
2392,ECK120051458,2185845.0,2185859,repressor,RcnR,RcnR,
2393,ECK120051458,2185845.0,2185859,repressor,RcnR,RcnR,
2394,ECK120051466,2839426.0,2839440,repressor,AscG,AscG,
2395,ECK120051468,2839347.0,2839368,activator,CRP-cyclic-AMP,CRP,
2396,ECK120051470,348527.0,348533,repressor,AscG,AscG,
2397,ECK120051472,348515.0,348521,repressor,AscG,AscG,
2398,ECK120051474,348505.0,348511,repressor,AscG,AscG,
2399,ECK120051476,348498.0,348504,repressor,AscG,AscG,
2400,ECK120051478,348487.0,348493,repressor,AscG,AscG,
2401,ECK120051482,2850526.0,2850537,repressor,NsrR,NsrR,
2402,ECK120051482,2850526.0,2850537,repressor,NsrR,NsrR,
2403,ECK120051484,1447303.0,1447314,repressor,NsrR,NsrR,
2404,ECK120051486,2685754.0,2685765,repressor,NsrR,NsrR,
2405,ECK120051488,2685811.0,2685822,repressor,NsrR,NsrR,
2406,ECK120051490,4287599.0,4287617,repressor,NsrR,NsrR,
2407,ECK120051492,122883.0,122894,repressor,NsrR,NsrR,
2408,ECK120051492,122883.0,122894,repressor,NsrR,NsrR,
2409,ECK120051495,2231822.0,2231833,repressor,NsrR,NsrR,
2410,ECK120051497,2832282.0,2832293,repressor,NsrR,NsrR,
2411,ECK120051499,1165992.0,1166003,repressor,NsrR,NsrR,
2412,ECK120051501,2856824.0,2856835,repressor,NsrR,NsrR,
2413,ECK120051503,2856941.0,2856952,repressor,NsrR,NsrR,
2414,ECK120051505,1735281.0,1735292,repressor,NsrR,NsrR,
2415,ECK120051507,1500558.0,1500569,repressor,NsrR,NsrR,
2416,ECK120051509,1764481.0,1764492,repressor,NsrR,NsrR,
2417,ECK120051511,1764419.0,1764430,repressor,NsrR,NsrR,
2418,ECK120051670,2041319.0,2041341,repressor,Zur-Zn<SUP>2+</SUP>,Zur,
2419,ECK120051672,312784.0,312807,repressor,Zur-Zn<SUP>2+</SUP>,Zur,
2420,ECK125095350,3790259.0,3790270,repressor,NsrR,NsrR,
2421,ECK125095352,2477728.0,2477739,repressor,NsrR,NsrR,
2422,ECK125095354,932374.0,932385,repressor,NsrR,NsrR,
2423,ECK125095357,2002021.0,2002032,repressor,NsrR,NsrR,
2424,ECK125095357,2002021.0,2002032,repressor,NsrR,NsrR,
2425,ECK125095360,1802649.0,1802660,repressor,NsrR,NsrR,
2426,ECK125095362,3492450.0,3492461,repressor,NsrR,NsrR,
2427,ECK125095364,2753547.0,2753558,repressor,NsrR,NsrR,
2428,ECK125095366,1734170.0,1734181,repressor,NsrR,NsrR,
2429,ECK125095368,1734291.0,1734302,repressor,NsrR,NsrR,
2430,ECK125095370,1475099.0,1475110,repressor,NsrR,NsrR,
2431,ECK125095372,4474077.0,4474088,repressor,NsrR,NsrR,
2432,ECK125095374,1865715.0,1865726,repressor,NsrR,NsrR,
2433,ECK125095376,2698503.0,2698514,repressor,NsrR,NsrR,
2434,ECK125095378,229082.0,229093,repressor,NsrR,NsrR,
2435,ECK125095380,229156.0,229167,repressor,NsrR,NsrR,
2436,ECK125095382,3967794.0,3967805,repressor,NsrR,NsrR,
2437,ECK125095384,374897.0,374908,repressor,NsrR,NsrR,
2438,ECK125108588,4016313.0,4016329,repressor,CytR,CytR,
2439,ECK125108590,4016295.0,4016314,repressor,CytR,CytR,
2440,ECK125108592,2231729.0,2231745,repressor,CytR,CytR,
2441,ECK125108595,432150.0,432170,repressor,CytR,CytR,
2442,ECK125108597,3492470.0,3492487,repressor,CytR,CytR,
2443,ECK125108597,3492470.0,3492487,repressor,CytR,CytR,
2444,ECK125108597,3492470.0,3492487,repressor,CytR,CytR,
2445,ECK125108601,4124557.0,4124580,repressor,CytR,CytR,
2446,ECK125108603,4124521.0,4124542,repressor,CytR,CytR,
2447,ECK125108605,3600913.0,3600932,repressor,CytR,CytR,
2448,ECK125108609,4617180.0,4617201,repressor,CytR,CytR,
2449,ECK125108611,1492376.0,1492397,activator,CRP-cyclic-AMP,CRP,
2450,ECK125108613,1492283.0,1492297,activator,Fis,Fis,
2451,ECK125108615,1492372.0,1492386,activator,Fis,Fis,
2452,ECK125108617,1988009.0,1988030,repressor,CRP-cyclic-AMP,CRP,
2453,ECK125108619,1988039.0,1988060,repressor,CRP-cyclic-AMP,CRP,
2454,ECK125108621,313316.0,313338,activator,CRP-cyclic-AMP,CRP,
2455,ECK125108623,4097663.0,4097679,activator,RhaS-L-rhamnose,RhaS,
2456,ECK125108623,4097663.0,4097679,activator,RhaS-L-rhamnose,RhaS,
2457,ECK125108625,4097629.0,4097645,activator,RhaS-L-rhamnose,RhaS,
2458,ECK125108625,4097629.0,4097645,activator,RhaS-L-rhamnose,RhaS,
2459,ECK125108629,2691553.0,2691570,activator,GlrR-phosphorylated,GlrR,
2460,ECK125108631,2691520.0,2691537,activator,GlrR-phosphorylated,GlrR,
2461,ECK125108633,2691457.0,2691474,activator,GlrR-phosphorylated,GlrR,
2462,ECK125108635,2691503.0,2691515,activator,IHF,IHF,
2463,ECK125108637,3105581.0,3105599,repressor,CytR,CytR,
2464,ECK125108639,3105589.0,3105608,repressor,CytR,CytR,
2465,ECK125108641,3730824.0,3730840,repressor,AraC-&alpha;-L-arabinopyranose,AraC,
2466,ECK125108643,3730847.0,3730863,repressor,AraC-&alpha;-L-arabinopyranose,AraC,
2467,ECK125108646,251958.0,251977,repressor,LexA,LexA,
2468,ECK125108648,1601307.0,1601328,activator,CRP-cyclic-AMP,CRP,
2469,ECK125108648,1601307.0,1601328,activator,CRP-cyclic-AMP,CRP,
2470,ECK125108650,1988584.0,1988602,activator,Fur-Fe<sup>2+</sup>,Fur,
2471,ECK125108652,1988590.0,1988608,activator,Fur-Fe<sup>2+</sup>,Fur,
2472,ECK125108654,1988596.0,1988614,activator,Fur-Fe<sup>2+</sup>,Fur,
2473,ECK125108656,1988602.0,1988620,activator,Fur-Fe<sup>2+</sup>,Fur,
2474,ECK125108658,1988608.0,1988626,activator,Fur-Fe<sup>2+</sup>,Fur,
2475,ECK125108660,1988546.0,1988556,repressor,H-NS,H-NS,
2476,ECK125108662,1988571.0,1988591,repressor,H-NS,H-NS,
2477,ECK125108665,1988609.0,1988644,repressor,H-NS,H-NS,
2478,ECK125108667,1988646.0,1988678,repressor,H-NS,H-NS,
2479,ECK125108669,1988687.0,1988707,repressor,H-NS,H-NS,
2480,ECK125108671,3068873.0,3068889,activator,Lrp-L-leucine,Lrp,
2481,ECK125108673,3068894.0,3068910,activator,Lrp-L-leucine,Lrp,
2482,ECK125108675,3068918.0,3068934,activator,Lrp-L-leucine,Lrp,
2483,ECK125108733,1409080.0,1409093,activator,FNR,FNR,
2484,ECK125108735,2545911.0,2545925,activator,MurR,MurR,
2485,ECK125108735,2545911.0,2545925,repressor,MurR,MurR,
2486,ECK125108735,2545911.0,2545925,repressor,MurR,MurR,
2487,ECK125108735,2545911.0,2545925,activator,MurR,MurR,
2488,ECK125108737,1622950.0,1622966,activator,PhoP-phosphorylated,PhoP,
2489,ECK125108740,1622545.0,1622561,activator,PhoP-phosphorylated,PhoP,
2490,ECK125108945,638847.0,638863,activator,OxyR,OxyR,
2491,ECK125108945,638847.0,638863,activator,OxyR,OxyR,
2492,ECK125108947,497968.0,497984,activator,OxyR,OxyR,
2493,ECK125108949,1764642.0,1764658,activator,OxyR,OxyR,
2494,ECK125108951,4551478.0,4551494,repressor,OxyR,OxyR,
2495,ECK125108951,4551478.0,4551494,repressor,OxyR,OxyR,
2496,ECK125108953,4551456.0,4551472,repressor,OxyR,OxyR,
2497,ECK125108953,4551456.0,4551472,repressor,OxyR,OxyR,
2498,ECK125108957,890834.0,890850,activator,OxyR,OxyR,
2499,ECK125108957,890834.0,890850,repressor,OxyR,OxyR,
2500,ECK125108962,638632.0,638648,activator,OxyR,OxyR,
2501,ECK125108965,4605685.0,4605701,repressor,OxyR,OxyR,
2502,ECK125108967,4605791.0,4605807,repressor,OxyR,OxyR,
2503,ECK125108969,710861.0,710877,activator,OxyR,OxyR,
2504,ECK125108971,849008.0,849024,activator,OxyR,OxyR,
2505,ECK125108971,849008.0,849024,activator,OxyR,OxyR,
2506,ECK125108973,2071310.0,2071326,repressor,OxyR,OxyR,
2507,ECK125108975,2512802.0,2512818,activator,OxyR,OxyR,
2508,ECK125108977,2718632.0,2718648,activator,OxyR,OxyR,
2509,ECK125108979,3669317.0,3669333,activator,OxyR,OxyR,
2510,ECK125108981,4133738.0,4133754,activator,OxyR,OxyR,
2511,ECK125109040,4158431.0,4158447,repressor,OxyR,OxyR,
2512,ECK125109040,4158431.0,4158447,activator,OxyR,OxyR,
2513,ECK125109040,4158431.0,4158447,repressor,OxyR,OxyR,
2514,ECK125109042,4158453.0,4158469,repressor,OxyR,OxyR,
2515,ECK125109042,4158453.0,4158469,activator,OxyR,OxyR,
2516,ECK125109042,4158453.0,4158469,repressor,OxyR,OxyR,
2517,ECK125109046,1572130.0,1572144,activator,RcsB-phosphorylated,RcsB,
2518,ECK125109046,1572130.0,1572144,activator,RcsB-phosphorylated,RcsB,
2519,ECK125109049,3667619.0,3667632,repressor,RcsB-phosphorylated,RcsB,
2520,ECK125109049,3667619.0,3667632,repressor,RcsB-phosphorylated,RcsB,
2521,ECK125109294,3206362.0,3206369,activator,Dan-L-tartrate,Dan,
2522,ECK125109299,3206347.0,3206353,activator,Dan-L-tartrate,Dan,
2523,ECK125109301,3206329.0,3206335,activator,Dan-L-tartrate,Dan,
2524,ECK125109303,3206287.0,3206293,activator,Dan-L-tartrate,Dan,
2525,ECK125109305,3206258.0,3206264,activator,Dan-L-tartrate,Dan,
2526,ECK125109307,2765852.0,2765876,repressor,IscR,IscR,
2527,ECK125109310,585706.0,585722,activator,PhoP-phosphorylated,PhoP,
2528,ECK125109312,3656815.0,3656831,activator,PhoP-phosphorylated,PhoP,
2529,ECK125109312,3656815.0,3656831,activator,PhoP-phosphorylated,PhoP,
2530,ECK125109312,3656815.0,3656831,activator,PhoP-phosphorylated,PhoP,
2531,ECK125109312,3656815.0,3656831,activator,PhoP-phosphorylated,PhoP,
2532,ECK125109314,3664801.0,3664817,activator,PhoP-phosphorylated,PhoP,
2533,ECK125109317,3658149.0,3658165,activator,PhoP-phosphorylated,PhoP,
2534,ECK125109421,3656899.0,3656918,activator,GadE,GadE,
2535,ECK125109421,3656899.0,3656918,activator,GadE,GadE,
2536,ECK125109421,3656899.0,3656918,activator,GadE,GadE,
2537,ECK125109421,3656899.0,3656918,activator,GadE,GadE,
2538,ECK125109439,4233673.0,4233693,activator,SoxS,SoxS,
2539,ECK125109439,4233673.0,4233693,activator,SoxS,SoxS,
2540,ECK125109440,1754625.0,1754631,repressor,NarL-phosphorylated,NarL,
2541,ECK125109441,1754634.0,1754640,repressor,NarL-phosphorylated,NarL,
2542,ECK125109444,3906783.0,3906802,activator,RcsB-BglJ,RcsB-BglJ,
2543,ECK125109444,3906783.0,3906802,activator,RcsB-BglJ,RcsB-BglJ,
2544,ECK125109446,3906805.0,3906825,activator,LeuO,LeuO,
2545,ECK125109460,2884358.0,2884372,repressor,H-NS,H-NS,
2546,ECK125109468,652049.0,652072,activator,DpiA-phosphorylated,DpiA,
2547,ECK125109468,652049.0,652072,activator,DpiA-phosphorylated,DpiA,
2548,ECK125109468,652049.0,652072,activator,DpiA-phosphorylated,DpiA,
2549,ECK125109474,3657746.0,3657772,activator,YdeO,YdeO,
2550,ECK125109811,1212282.0,1212298,activator,PhoP-phosphorylated,PhoP,
2551,ECK125109812,1212150.0,1212166,activator,PhoP-phosphorylated,PhoP,
2552,ECK125109812,1212150.0,1212166,activator,PhoP-phosphorylated,PhoP,
2553,ECK125109813,4299505.0,4299518,activator,FhlA-formate,FhlA,
2554,ECK125109814,2849900.0,2849913,activator,FhlA-formate,FhlA,
2555,ECK125109815,2850539.0,2850552,activator,FhlA-formate,FhlA,
2556,ECK125109816,17447.0,17464,activator,NhaR-Na<SUP>+</SUP>,NhaR,
2557,ECK125109817,17416.0,17432,activator,NhaR-Na<SUP>+</SUP>,NhaR,
2558,ECK125109818,17384.0,17400,activator,NhaR-Na<SUP>+</SUP>,NhaR,
2559,ECK125109819,42181.0,42196,activator,CaiF-L-carnitine,CaiF,
2560,ECK125109819,42181.0,42196,activator,CaiF-L-carnitine,CaiF,
2561,ECK125109820,42238.0,42253,activator,CaiF-L-carnitine,CaiF,
2562,ECK125109820,42238.0,42253,activator,CaiF-L-carnitine,CaiF,
2563,ECK125110166,890842.0,890862,activator,SoxS,SoxS,
2564,ECK125110170,1335720.0,1335740,activator,SoxS,SoxS,
2565,ECK125110174,1523176.0,1523196,activator,MarA,MarA,
2566,ECK125110176,605487.0,605507,activator,SoxS,SoxS,
2567,ECK125110185,2344737.0,2344745,repressor,DnaA-ATP,DnaA,
2568,ECK125110187,2629066.0,2629079,activator,FNR,FNR,
2569,ECK125110191,3155217.0,3155241,activator,YqhC,YqhC,
2570,ECK125110193,3155238.0,3155262,activator,YqhC,YqhC,
2571,ECK125110197,1300940.0,1300958,repressor,Fur-Fe<sup>2+</sup>,Fur,
2572,ECK125110199,3274836.0,3274854,repressor,Fur-Fe<sup>2+</sup>,Fur,
2573,ECK125110201,3455677.0,3455695,repressor,Fur-Fe<sup>2+</sup>,Fur,
2574,ECK125110203,3581022.0,3581040,repressor,Fur-Fe<sup>2+</sup>,Fur,
2575,ECK125110205,4605747.0,4605765,repressor,Fur-Fe<sup>2+</sup>,Fur,
2576,ECK125110207,4605764.0,4605782,repressor,Fur-Fe<sup>2+</sup>,Fur,
2577,ECK125110219,1103529.0,1103530,repressor,CpxR-phosphorylated,CpxR,
2578,ECK125110219,1103529.0,1103530,repressor,CpxR-phosphorylated,CpxR,
2579,ECK125110221,1103516.0,1103529,repressor,CpxR-phosphorylated,CpxR,
2580,ECK125110221,1103516.0,1103529,repressor,CpxR-phosphorylated,CpxR,
2581,ECK125110223,1103509.0,1103510,repressor,CpxR-phosphorylated,CpxR,
2582,ECK125110223,1103509.0,1103510,repressor,CpxR-phosphorylated,CpxR,
2583,ECK125110225,1103484.0,1103485,repressor,CpxR-phosphorylated,CpxR,
2584,ECK125110225,1103484.0,1103485,repressor,CpxR-phosphorylated,CpxR,
2585,ECK125110227,1103466.0,1103482,repressor,CpxR-phosphorylated,CpxR,
2586,ECK125110227,1103466.0,1103482,repressor,CpxR-phosphorylated,CpxR,
2587,ECK125110229,1103446.0,1103460,repressor,CpxR-phosphorylated,CpxR,
2588,ECK125110229,1103446.0,1103460,repressor,CpxR-phosphorylated,CpxR,
2589,ECK125110231,1103433.0,1103447,repressor,CpxR-phosphorylated,CpxR,
2590,ECK125110231,1103433.0,1103447,repressor,CpxR-phosphorylated,CpxR,
2591,ECK125110233,1103411.0,1103425,repressor,CpxR-phosphorylated,CpxR,
2592,ECK125110233,1103411.0,1103425,repressor,CpxR-phosphorylated,CpxR,
2593,ECK125110235,1103386.0,1103387,repressor,CpxR-phosphorylated,CpxR,
2594,ECK125110235,1103386.0,1103387,repressor,CpxR-phosphorylated,CpxR,
2595,ECK125110237,1103503.0,1103533,activator,IHF,IHF,
2596,ECK125110237,1103503.0,1103533,activator,IHF,IHF,
2597,ECK125110239,1103381.0,1103441,activator,IHF,IHF,
2598,ECK125110239,1103381.0,1103441,activator,IHF,IHF,
2599,ECK125110243,4100717.0,4100735,repressor,Fur-Fe<sup>2+</sup>,Fur,
2600,ECK125110245,1122720.0,1122744,repressor,Fur-Fe<sup>2+</sup>,Fur,
2601,ECK125110247,3231619.0,3231635,repressor,FadR,FadR,
2602,ECK125110249,3231635.0,3231649,repressor,ArcA-phosphorylated,ArcA,
2603,ECK125110251,3231552.0,3231573,activator,CRP-cyclic-AMP,CRP,
2604,ECK125110253,2884263.0,2884283,activator,LeuO,LeuO,
2605,ECK125110255,2884419.0,2884439,activator,LeuO,LeuO,
2606,ECK125110260,167430.0,167448,repressor,Fur-Fe<sup>2+</sup>,Fur,
2607,ECK125110266,2310454.0,2310478,repressor,Ada,Ada,
2608,ECK125110266,2310454.0,2310478,repressor,Ada,Ada,
2609,ECK125110271,17406.0,17422,activator,NhaR-Na<SUP>+</SUP>,NhaR,
2610,ECK125134650,1316170.0,1316191,activator,McbR,McbR,
2611,ECK125134652,1316149.0,1316170,activator,McbR,McbR,
2612,ECK125134654,1316153.0,1316163,repressor,H-NS,H-NS,
2613,ECK125134656,1583988.0,1584005,repressor,PhoP-phosphorylated,PhoP,
2614,ECK125134658,1583968.0,1583985,repressor,PhoP-phosphorylated,PhoP,
2615,ECK125134660,1586622.0,1586640,repressor,PhoP-phosphorylated,PhoP,
2616,ECK125134663,3350541.0,3350555,repressor,ArcA-phosphorylated,ArcA,
2617,ECK125134667,1103457.0,1103491,activator,MlrA,MlrA,
2618,ECK125134667,1103457.0,1103491,activator,MlrA,MlrA,
2619,ECK125134669,4362148.0,4362182,activator,MlrA,MlrA,
2620,ECK125134671,3333585.0,3333619,activator,MlrA,MlrA,
2621,ECK125134673,3336987.0,3337021,activator,MlrA,MlrA,
2622,ECK125134675,3378679.0,3378699,repressor,Fis,Fis,
2623,ECK125134679,1333734.0,1333757,activator,PhoP-phosphorylated,PhoP,
2624,ECK125134681,1934779.0,1934799,repressor,KdgR,KdgR,
2625,ECK125134685,4414186.0,4414212,repressor,AidB-isovaleryl-CoA,AidB,
2626,ECK125134685,4414186.0,4414212,repressor,AidB-isovaleryl-CoA,AidB,
2627,ECK125134857,3216731.0,3216762,repressor,NfeR,NfeR,
2628,ECK125134859,3216512.0,3216531,repressor,NfeR,NfeR,
2629,ECK125134861,3216544.0,3216562,repressor,Fur-Fe<sup>2+</sup>,Fur,
2630,ECK125134863,3216538.0,3216556,repressor,Fur-Fe<sup>2+</sup>,Fur,
2631,ECK125134865,3216548.0,3216566,repressor,Fur-Fe<sup>2+</sup>,Fur,
2632,ECK125134869,77026.0,77043,repressor,Cra,Cra,
2633,ECK125134869,77026.0,77043,repressor,Cra,Cra,
2634,ECK125134872,348536.0,348553,repressor,Cra,Cra,
2635,ECK125134874,451913.0,451930,repressor,Cra,Cra,
2636,ECK125134876,1619012.0,1619029,repressor,Cra,Cra,
2637,ECK125134878,1936403.0,1936420,repressor,Cra,Cra,
2638,ECK125134880,2178694.0,2178711,repressor,Cra,Cra,
