,genome_id,pcr_genes,quadruplex,CE_alleles,phylogroup
1124,564.158,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1125,562.62803,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1126,562.29135,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1127,562.61488,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
1128,562.59070,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1129,562.34017,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1130,562.78338,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1131,564.45,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1132,83334.615,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1133,564.167,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1134,562.96028,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1135,83333.106,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1136,562.110014,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1137,562.52661,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1138,562.70531,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1139,562.63784,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1140,1335916.3,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1141,562.67509,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1142,562.96295,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1143,562.74748,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1144,562.66883,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1145,562.96053,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1146,562.70778,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1147,562.74545,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1148,562.33282,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1149,83334.497,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1150,562.51602,"['trpA', 'trpBA', 'chuA']","['-', '+', '-', '-']",[],F
1151,562.67704,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1152,562.70747,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1153,564.123,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1154,562.55256,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1155,562.96054,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1156,562.7587,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1157,562.28434,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1158,562.66884,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1159,562.81017,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1160,562.96292,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1161,562.50949,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1162,562.70740,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1163,564.124,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1164,562.114631,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1165,562.15111,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1166,83334.490,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1167,562.10007,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1168,562.74542,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1169,562.28402,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1170,562.86694,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1171,562.55258,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1172,562.70749,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1173,511145.1151,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1174,562.29140,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1175,83334.499,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1176,562.112504,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1177,564.112,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1178,562.70776,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1179,562.22335,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']","['+', '+', '-', '-']",['ArpAgpE'],E
1180,562.102134,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1181,562.74746,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1182,562.76475,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1183,562.70782,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1184,585035.6,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1185,562.108436,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1186,562.94190,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1187,562.10009,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1188,2810408.4,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1189,562.86693,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1190,562.28405,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1191,562.70785,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1192,511145.12,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1193,562.102133,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1194,562.22332,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1195,562.70771,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1196,83334.203,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1197,168807.6,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1198,562.112503,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1199,562.59069,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1200,208962.167,"['trpBA', 'chuAalbertii', 'TspE4.C2']","['-', '-', '-', '+']",['chuAalbertii'],albertii
1201,562.61491,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1202,562.25385,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1203,564.97,"['trpA', 'trpBA', 'citPferg']","['-', '-', '-', '-']",['citPferg'],fergusonii
1204,562.70517,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1205,564.141,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1206,562.67792,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1207,562.70725,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1208,562.61465,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1209,562.79207,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1210,562.109782,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '-', '+', '-']","['ArpAgpE', 'trpAgpC']",C
1211,562.28697,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1212,562.53934,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1213,562.68711,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1214,562.29113,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1215,562.96031,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1216,562.70528,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1217,562.55805,"['trpA', 'trpBA', 'chuA', 'yjaA', 'arpA', 'ArpAgpE', 'aesI']","['+', '+', '+', '-']","['aesI', 'ArpAgpE']",cladeI
1218,562.109776,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1219,562.67795,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1220,562.58148,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1221,562.61462,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1222,562.70510,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1223,562.102352,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1224,564.90,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1225,562.114839,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1226,562.45431,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE']","['+', '-', '-', '+']",['ArpAgpE'],B1
1227,562.114653,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1228,562.112339,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1229,885275.3,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1230,562.109771,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1231,562.28200,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1232,562.96036,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1233,83333.118,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1234,564.179,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1235,536056.19,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1236,562.29114,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1237,1499973.28,['chuV'],"['-', '-', '-', '-']",['chuV'],cladeV
1238,562.79032,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'ArpAgpE']","['+', '-', '-', '+']",['ArpAgpE'],B1
1239,562.108465,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1240,562.53933,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1241,562.109785,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1242,562.79200,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1243,562.115115,"['trpBA', 'chuA', 'yjaA', 'trpAgpC']","['-', '+', '+', '-']",['trpAgpC'],B2
1244,469008.16,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1245,562.112330,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1246,941322.181,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1247,562.28209,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1248,562.70526,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1249,562.107286,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1250,83334.292,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1251,562.79209,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1252,941322.175,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1253,562.58373,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1254,562.70519,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1255,562.58141,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1256,562.88798,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1257,564.99,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1258,562.29122,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1259,562.101986,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1260,208962.169,"['trpBA', 'chuAalbertii', 'TspE4.C2']","['-', '-', '-', '+']",['chuAalbertii'],albertii
1261,562.59067,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1262,562.45438,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1263,941322.172,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1264,562.114662,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1265,562.70521,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1266,562.96038,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1267,562.22350,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1268,562.115112,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1269,1382700.12,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1270,562.29125,"['ybgD', 'trpA', 'trpBA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1271,208962.51,"['ybgD', 'trpBA', 'chuAalbertii']","['-', '-', '-', '-']",['chuAalbertii'],albertii
1272,679895.18,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1273,562.114837,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1274,562.19320,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1275,83334.408,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1276,562.58146,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1277,562.96235,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1278,562.58374,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1279,562.28404,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1280,562.86692,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1281,562.10008,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1282,562.96090,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1283,562.22333,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA']","['+', '-', '-', '+']",[],B1
1284,562.7588,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1285,562.112502,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1286,168807.7,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1287,83334.202,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1288,564.114,"['trpA', 'trpBA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1289,562.70770,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'trpAgpC']","['+', '+', '-', '-']",['trpAgpC'],D
1290,562.81018,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1291,562.76473,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1292,562.70784,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1293,562.102132,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1294,562.93985,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1295,562.30430,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1296,511145.1150,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1297,83334.498,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1298,562.53992,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1299,562.86695,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1300,562.28403,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1301,562.102135,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1302,562.55292,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1303,562.74747,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1304,562.76474,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1305,562.70783,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1306,216592.36,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA', 'trpAgpC']","['+', '-', '+', '-']",['trpAgpC'],C
1307,562.76480,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1308,564.113,"['trpA', 'citPferg', 'aesI']","['-', '-', '-', '-']","['citPferg', 'aesI']",fergusonii
1309,562.70777,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1310,562.22334,"['ybgD', 'trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE']","['+', '+', '-', '-']",['ArpAgpE'],E
1311,562.66885,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1312,562.96293,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1313,562.96055,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'arpA']","['+', '+', '+', '+']",[],Unknown
1314,562.58114,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1315,562.7586,"['trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1316,562.28435,"['trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
1317,562.114630,"['ybgD', 'trpA', 'trpBA', 'chuA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '+', '-', '+']",['trpAgpC'],D
1318,562.74543,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1319,562.10006,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1320,83334.491,"['trpA', 'trpBA', 'chuA', 'arpA', 'ArpAgpE', 'trpAgpC']","['+', '+', '-', '-']","['ArpAgpE', 'trpAgpC']",E
1321,562.112391,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1322,562.22302,"['trpA', 'trpBA', 'chuA', 'trpAgpC']","['-', '+', '-', '-']",['trpAgpC'],F
1323,562.70741,"['trpBA', 'chuA', 'aesI']","['-', '+', '-', '-']",['aesI'],F
1324,83333.1297,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1325,562.50948,"['trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1326,562.58113,"['ybgD', 'trpA', 'trpBA', 'TspE4.C2', 'arpA', 'trpAgpC']","['+', '-', '-', '+']",['trpAgpC'],B1
1327,562.70779,"['trpA', 'trpBA', 'chuA', 'yjaA', 'TspE4.C2', 'trpAgpC']","['-', '+', '+', '+']",['trpAgpC'],B2
1328,562.67508,"['ybgD', 'trpA', 'trpBA', 'yjaA', 'arpA']","['+', '-', '+', '-']",[],A
1329,562.96294,"['ybgD', 'trpA', 'arpA', 'trpAgpC']","['+', '-', '-', '-']",['trpAgpC'],A
1330,562.92062,"['ybgD', 'trpA', 'trpBA', 'arpA']","['+', '-', '-', '-']",[],A
